_id,Year,State,Citizen Category,Ethnic Group,Value ('000)
3682,1986,PERAK,Non Malaysian citizens,N.A,8.1
3683,1986,PERLIS,Total of employed,N.A,57.6
3684,1986,PERLIS,Malaysian citizens,Total Malaysian citizens,56.9
3685,1986,PERLIS,Malaysian citizens,Bumiputera,43
3686,1986,PERLIS,Malaysian citizens,Chinese,10.6
3687,1986,PERLIS,Malaysian citizens,Indians,1.7
3688,1986,PERLIS,Malaysian citizens,Others,1.5
3689,1986,PERLIS,Non Malaysian citizens,N.A,0.7
3690,1986,SELANGOR,Total of employed,N.A,777.1
3691,1986,SELANGOR,Malaysian citizens,Total Malaysian citizens,756.7
3692,1986,SELANGOR,Malaysian citizens,Bumiputera,346.3
3693,1986,SELANGOR,Malaysian citizens,Chinese,294
3694,1986,SELANGOR,Malaysian citizens,Indians,113.1
3695,1986,SELANGOR,Malaysian citizens,Others,3.3
3696,1986,SELANGOR,Non Malaysian citizens,N.A,20.4
3697,1986,TERENGGANU,Total of employed,N.A,218.4
3698,1986,TERENGGANU,Malaysian citizens,Total Malaysian citizens,212.5
3699,1986,TERENGGANU,Malaysian citizens,Bumiputera,199.5
3700,1986,TERENGGANU,Malaysian citizens,Chinese,11.8
3701,1986,TERENGGANU,Malaysian citizens,Indians,0.9
3702,1986,TERENGGANU,Malaysian citizens,Others,0.4
3703,1986,TERENGGANU,Non Malaysian citizens,N.A,5.9
3704,1986,SABAH,Total of employed,N.A,405.5
3705,1986,SABAH,Malaysian citizens,Total Malaysian citizens,311.6
3706,1986,SABAH,Malaysian citizens,Bumiputera,210.9
3707,1986,SABAH,Malaysian citizens,Chinese,68.2
3708,1986,SABAH,Malaysian citizens,Indians,1.6
3709,1986,SABAH,Malaysian citizens,Others,30.9
3710,1986,SABAH,Non Malaysian citizens,N.A,93.9
3711,1986,SARAWAK,Total of employed,N.A,614.3
3712,1986,SARAWAK,Malaysian citizens,Total Malaysian citizens,607.1
3713,1986,SARAWAK,Malaysian citizens,Bumiputera,423.7
3714,1986,SARAWAK,Malaysian citizens,Chinese,177.4
3715,1986,SARAWAK,Malaysian citizens,Indians,2.2
3716,1986,SARAWAK,Malaysian citizens,Others,3.9
3717,1986,SARAWAK,Non Malaysian citizens,N.A,7.2
3718,1986,W.P.KUALA LUMPUR,Total of employed,N.A,455
3719,1986,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,445.1
3720,1986,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,137.9
3721,1986,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,253.1
3722,1986,W.P.KUALA LUMPUR,Malaysian citizens,Indians,53.2
3723,1986,W.P.KUALA LUMPUR,Malaysian citizens,Others,0.9
3724,1986,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,10
3725,1986,W.P.LABUAN,Total of employed,N.A,13.6
3726,1986,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,10.5
3727,1986,W.P.LABUAN,Malaysian citizens,Bumiputera,6.3
3728,1986,W.P.LABUAN,Malaysian citizens,Chinese,3.3
3729,1986,W.P.LABUAN,Malaysian citizens,Indians,0.2
3730,1986,W.P.LABUAN,Malaysian citizens,Others,0.6
3731,1986,W.P.LABUAN,Non Malaysian citizens,N.A,3.2
3732,1985,MALAYSIA,Total of employed,N.A,5653.4
3733,1985,MALAYSIA,Malaysian citizens,Total Malaysian citizens,5441.4
3734,1985,MALAYSIA,Malaysian citizens,Bumiputera,2902.5
3735,1985,MALAYSIA,Malaysian citizens,Chinese,1864.3
3736,1985,MALAYSIA,Malaysian citizens,Indians,489
3737,1985,MALAYSIA,Malaysian citizens,Others,185.6
3738,1985,MALAYSIA,Non Malaysian citizens,N.A,212
3739,1985,JOHOR,Total of employed,N.A,672.7
3740,1985,JOHOR,Malaysian citizens,Total Malaysian citizens,651.3
3741,1985,JOHOR,Malaysian citizens,Bumiputera,216.5
3742,1985,JOHOR,Malaysian citizens,Chinese,269.6
3743,1985,JOHOR,Malaysian citizens,Indians,54.2
3744,1985,JOHOR,Malaysian citizens,Others,111
3745,1985,JOHOR,Non Malaysian citizens,N.A,21.4
3746,1985,KEDAH,Total of employed,N.A,413.8
3747,1985,KEDAH,Malaysian citizens,Total Malaysian citizens,411.9
3748,1985,KEDAH,Malaysian citizens,Bumiputera,295
3749,1985,KEDAH,Malaysian citizens,Chinese,78.7
3750,1985,KEDAH,Malaysian citizens,Indians,33.1
3751,1985,KEDAH,Malaysian citizens,Others,5.2
3752,1985,KEDAH,Non Malaysian citizens,N.A,1.9
3753,1985,KELANTAN,Total of employed,N.A,323.6
3754,1985,KELANTAN,Malaysian citizens,Total Malaysian citizens,314.6
3755,1985,KELANTAN,Malaysian citizens,Bumiputera,286
3756,1985,KELANTAN,Malaysian citizens,Chinese,20.3
3757,1985,KELANTAN,Malaysian citizens,Indians,3
3758,1985,KELANTAN,Malaysian citizens,Others,5.3
3759,1985,KELANTAN,Non Malaysian citizens,N.A,9
3760,1985,MELAKA,Total of employed,N.A,170.1
3761,1985,MELAKA,Malaysian citizens,Total Malaysian citizens,166.7
3762,1985,MELAKA,Malaysian citizens,Bumiputera,76.7
3763,1985,MELAKA,Malaysian citizens,Chinese,70.7
3764,1985,MELAKA,Malaysian citizens,Indians,14.3
3765,1985,MELAKA,Malaysian citizens,Others,5
3766,1985,MELAKA,Non Malaysian citizens,N.A,3.4
3767,1985,N.SEMBILAN,Total of employed,N.A,210.8
3768,1985,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,209.2
3769,1985,N.SEMBILAN,Malaysian citizens,Bumiputera,87.5
3770,1985,N.SEMBILAN,Malaysian citizens,Chinese,76
3771,1985,N.SEMBILAN,Malaysian citizens,Indians,43.7
3772,1985,N.SEMBILAN,Malaysian citizens,Others,2
3773,1985,N.SEMBILAN,Non Malaysian citizens,N.A,1.6
3774,1985,PAHANG,Total of employed,N.A,327.8
3775,1985,PAHANG,Malaysian citizens,Total Malaysian citizens,315.1
3776,1985,PAHANG,Malaysian citizens,Bumiputera,201.5
3777,1985,PAHANG,Malaysian citizens,Chinese,87.7
3778,1985,PAHANG,Malaysian citizens,Indians,25.2
3779,1985,PAHANG,Malaysian citizens,Others,0.6
3780,1985,PAHANG,Non Malaysian citizens,N.A,12.7
3781,1985,P.PINANG,Total of employed,N.A,388.1
3782,1985,P.PINANG,Malaysian citizens,Total Malaysian citizens,383.7
3783,1985,P.PINANG,Malaysian citizens,Bumiputera,122.7
3784,1985,P.PINANG,Malaysian citizens,Chinese,215.6
3785,1985,P.PINANG,Malaysian citizens,Indians,43.9
3786,1985,P.PINANG,Malaysian citizens,Others,1.5
3787,1985,P.PINANG,Non Malaysian citizens,N.A,4.4
3788,1985,PERAK,Total of employed,N.A,669.6
3789,1985,PERAK,Malaysian citizens,Total Malaysian citizens,660.9
3790,1985,PERAK,Malaysian citizens,Bumiputera,304.8
3791,1985,PERAK,Malaysian citizens,Chinese,264.3
3792,1985,PERAK,Malaysian citizens,Indians,90.9
3793,1985,PERAK,Malaysian citizens,Others,1
3794,1985,PERAK,Non Malaysian citizens,N.A,8.7
3795,1985,PERLIS,Total of employed,N.A,60.5
3796,1985,PERLIS,Malaysian citizens,Total Malaysian citizens,59.5
3797,1985,PERLIS,Malaysian citizens,Bumiputera,45.6
3798,1985,PERLIS,Malaysian citizens,Chinese,11.3
3799,1985,PERLIS,Malaysian citizens,Indians,1.7
3800,1985,PERLIS,Malaysian citizens,Others,1
3801,1985,PERLIS,Non Malaysian citizens,N.A,1
3802,1985,SELANGOR,Total of employed,N.A,706.1
3803,1985,SELANGOR,Malaysian citizens,Total Malaysian citizens,695.4
3804,1985,SELANGOR,Malaysian citizens,Bumiputera,311.4
3805,1985,SELANGOR,Malaysian citizens,Chinese,255.7
3806,1985,SELANGOR,Malaysian citizens,Indians,109.9
3807,1985,SELANGOR,Malaysian citizens,Others,18.4
3808,1985,SELANGOR,Non Malaysian citizens,N.A,10.7
3809,1985,TERENGGANU,Total of employed,N.A,212.4
3810,1985,TERENGGANU,Malaysian citizens,Total Malaysian citizens,207.4
3811,1985,TERENGGANU,Malaysian citizens,Bumiputera,193.9
3812,1985,TERENGGANU,Malaysian citizens,Chinese,12.7
3813,1985,TERENGGANU,Malaysian citizens,Indians,0.8
3814,1985,TERENGGANU,Malaysian citizens,Others,0
3815,1985,TERENGGANU,Non Malaysian citizens,N.A,5
3816,1985,SABAH,Total of employed,N.A,403.4
3817,1985,SABAH,Malaysian citizens,Total Malaysian citizens,295.4
3818,1985,SABAH,Malaysian citizens,Bumiputera,194
3819,1985,SABAH,Malaysian citizens,Chinese,69.4
3820,1985,SABAH,Malaysian citizens,Indians,2
3821,1985,SABAH,Malaysian citizens,Others,29.9
3822,1985,SABAH,Non Malaysian citizens,N.A,108
3823,1985,SARAWAK,Total of employed,N.A,587.5
3824,1985,SARAWAK,Malaysian citizens,Total Malaysian citizens,580.6
3825,1985,SARAWAK,Malaysian citizens,Bumiputera,408.3
3826,1985,SARAWAK,Malaysian citizens,Chinese,166.7
3827,1985,SARAWAK,Malaysian citizens,Indians,3.1
3828,1985,SARAWAK,Malaysian citizens,Others,2.4
3829,1985,SARAWAK,Non Malaysian citizens,N.A,7
3830,1985,W.P.KUALA LUMPUR,Total of employed,N.A,491.7
3831,1985,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,478.4
3832,1985,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,151.7
3833,1985,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,262.3
3834,1985,W.P.KUALA LUMPUR,Malaysian citizens,Indians,63
3835,1985,W.P.KUALA LUMPUR,Malaysian citizens,Others,1.4
3836,1985,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,13.3
3837,1985,W.P.LABUAN,Total of employed,N.A,15
3838,1985,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,11.2
3839,1985,W.P.LABUAN,Malaysian citizens,Bumiputera,6.9
3840,1985,W.P.LABUAN,Malaysian citizens,Chinese,3.2
3841,1985,W.P.LABUAN,Malaysian citizens,Indians,0.2
3842,1985,W.P.LABUAN,Malaysian citizens,Others,0.8
3843,1985,W.P.LABUAN,Non Malaysian citizens,N.A,3.9
3844,1984,MALAYSIA,Total of employed,N.A,5566.7
3845,1984,MALAYSIA,Malaysian citizens,Total Malaysian citizens,5364.8
3846,1984,MALAYSIA,Malaysian citizens,Bumiputera,2903
3847,1984,MALAYSIA,Malaysian citizens,Chinese,1820.2
3848,1984,MALAYSIA,Malaysian citizens,Indians,487.1
3849,1984,MALAYSIA,Malaysian citizens,Others,154.5
3850,1984,MALAYSIA,Non Malaysian citizens,N.A,201.9
3851,1984,JOHOR,Total of employed,N.A,657.3
3852,1984,JOHOR,Malaysian citizens,Total Malaysian citizens,642
3853,1984,JOHOR,Malaysian citizens,Bumiputera,219.6
3854,1984,JOHOR,Malaysian citizens,Chinese,257.5
3855,1984,JOHOR,Malaysian citizens,Indians,57.6
3856,1984,JOHOR,Malaysian citizens,Others,107.5
3857,1984,JOHOR,Non Malaysian citizens,N.A,15.3
3858,1984,KEDAH,Total of employed,N.A,417.6
3859,1984,KEDAH,Malaysian citizens,Total Malaysian citizens,415.3
3860,1984,KEDAH,Malaysian citizens,Bumiputera,300.6
3861,1984,KEDAH,Malaysian citizens,Chinese,77.1
3862,1984,KEDAH,Malaysian citizens,Indians,32.4
3863,1984,KEDAH,Malaysian citizens,Others,5.2
3864,1984,KEDAH,Non Malaysian citizens,N.A,2.3
3865,1984,KELANTAN,Total of employed,N.A,322.3
3866,1984,KELANTAN,Malaysian citizens,Total Malaysian citizens,311.1
3867,1984,KELANTAN,Malaysian citizens,Bumiputera,283
3868,1984,KELANTAN,Malaysian citizens,Chinese,20.2
3869,1984,KELANTAN,Malaysian citizens,Indians,4.2
3870,1984,KELANTAN,Malaysian citizens,Others,3.7
3871,1984,KELANTAN,Non Malaysian citizens,N.A,11.3
3872,1984,MELAKA,Total of employed,N.A,162.5
3873,1984,MELAKA,Malaysian citizens,Total Malaysian citizens,160.1
3874,1984,MELAKA,Malaysian citizens,Bumiputera,75.1
3875,1984,MELAKA,Malaysian citizens,Chinese,66.2
3876,1984,MELAKA,Malaysian citizens,Indians,14.5
3877,1984,MELAKA,Malaysian citizens,Others,4.3
3878,1984,MELAKA,Non Malaysian citizens,N.A,2.4
3879,1984,N.SEMBILAN,Total of employed,N.A,223.3
3880,1984,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,221.3
3881,1984,N.SEMBILAN,Malaysian citizens,Bumiputera,91
3882,1984,N.SEMBILAN,Malaysian citizens,Chinese,84.2
3883,1984,N.SEMBILAN,Malaysian citizens,Indians,43.2
3884,1984,N.SEMBILAN,Malaysian citizens,Others,2.9
3885,1984,N.SEMBILAN,Non Malaysian citizens,N.A,2
3886,1984,PAHANG,Total of employed,N.A,306.9
3887,1984,PAHANG,Malaysian citizens,Total Malaysian citizens,299.8
3888,1984,PAHANG,Malaysian citizens,Bumiputera,190.6
3889,1984,PAHANG,Malaysian citizens,Chinese,82.4
3890,1984,PAHANG,Malaysian citizens,Indians,25.8
3891,1984,PAHANG,Malaysian citizens,Others,1
3892,1984,PAHANG,Non Malaysian citizens,N.A,7.1
3893,1984,P.PINANG,Total of employed,N.A,383.7
3894,1984,P.PINANG,Malaysian citizens,Total Malaysian citizens,380
3895,1984,P.PINANG,Malaysian citizens,Bumiputera,125
3896,1984,P.PINANG,Malaysian citizens,Chinese,211.2
3897,1984,P.PINANG,Malaysian citizens,Indians,41.9
3898,1984,P.PINANG,Malaysian citizens,Others,1.9
3899,1984,P.PINANG,Non Malaysian citizens,N.A,3.6
3900,1984,PERAK,Total of employed,N.A,659.6
3901,1984,PERAK,Malaysian citizens,Total Malaysian citizens,649
3902,1984,PERAK,Malaysian citizens,Bumiputera,292.6
3903,1984,PERAK,Malaysian citizens,Chinese,268.7
3904,1984,PERAK,Malaysian citizens,Indians,86.6
3905,1984,PERAK,Malaysian citizens,Others,1.1
3906,1984,PERAK,Non Malaysian citizens,N.A,10.5
3907,1984,PERLIS,Total of employed,N.A,61.8
3908,1984,PERLIS,Malaysian citizens,Total Malaysian citizens,60.9
3909,1984,PERLIS,Malaysian citizens,Bumiputera,46.3
3910,1984,PERLIS,Malaysian citizens,Chinese,11.1
3911,1984,PERLIS,Malaysian citizens,Indians,1.2
3912,1984,PERLIS,Malaysian citizens,Others,2.2
3913,1984,PERLIS,Non Malaysian citizens,N.A,0.9
3914,1984,SELANGOR,Total of employed,N.A,690.3
3915,1984,SELANGOR,Malaysian citizens,Total Malaysian citizens,677.8
3916,1984,SELANGOR,Malaysian citizens,Bumiputera,302
3917,1984,SELANGOR,Malaysian citizens,Chinese,245
3918,1984,SELANGOR,Malaysian citizens,Indians,110
3919,1984,SELANGOR,Malaysian citizens,Others,20.8
3920,1984,SELANGOR,Non Malaysian citizens,N.A,12.5
3921,1984,TERENGGANU,Total of employed,N.A,204.4
3922,1984,TERENGGANU,Malaysian citizens,Total Malaysian citizens,198.4
3923,1984,TERENGGANU,Malaysian citizens,Bumiputera,185.9
3924,1984,TERENGGANU,Malaysian citizens,Chinese,11.7
3925,1984,TERENGGANU,Malaysian citizens,Indians,0.8
3926,1984,TERENGGANU,Malaysian citizens,Others,0.1
3927,1984,TERENGGANU,Non Malaysian citizens,N.A,6
3928,1984,SABAH,Total of employed,N.A,400.3
3929,1984,SABAH,Malaysian citizens,Total Malaysian citizens,291.9
3930,1984,SABAH,Malaysian citizens,Bumiputera,222.3
3931,1984,SABAH,Malaysian citizens,Chinese,66.8
3932,1984,SABAH,Malaysian citizens,Indians,2.3
3933,1984,SABAH,Malaysian citizens,Others,0.5
3934,1984,SABAH,Non Malaysian citizens,N.A,108.4
3935,1984,SARAWAK,Total of employed,N.A,575.3
3936,1984,SARAWAK,Malaysian citizens,Total Malaysian citizens,570.1
3937,1984,SARAWAK,Malaysian citizens,Bumiputera,405.5
3938,1984,SARAWAK,Malaysian citizens,Chinese,160.1
3939,1984,SARAWAK,Malaysian citizens,Indians,3.5
3940,1984,SARAWAK,Malaysian citizens,Others,1
3941,1984,SARAWAK,Non Malaysian citizens,N.A,5.2
3942,1984,W.P.KUALA LUMPUR,Total of employed,N.A,485.4
3943,1984,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,475.1
3944,1984,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,155.9
3945,1984,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,254.2
3946,1984,W.P.KUALA LUMPUR,Malaysian citizens,Indians,62.9
3947,1984,W.P.KUALA LUMPUR,Malaysian citizens,Others,2
3948,1984,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,10.3
3949,1984,W.P.LABUAN,Total of employed,N.A,16
3950,1984,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,11.7
3951,1984,W.P.LABUAN,Malaysian citizens,Bumiputera,7.6
3952,1984,W.P.LABUAN,Malaysian citizens,Chinese,3.8
3953,1984,W.P.LABUAN,Malaysian citizens,Indians,0.2
3954,1984,W.P.LABUAN,Malaysian citizens,Others,0.1
3955,1984,W.P.LABUAN,Non Malaysian citizens,N.A,4.2
3956,1983,MALAYSIA,Total of employed,N.A,5457
3957,1983,MALAYSIA,Malaysian citizens,Total Malaysian citizens,5285.6
3958,1983,MALAYSIA,Malaysian citizens,Bumiputera,2704.1
3959,1983,MALAYSIA,Malaysian citizens,Chinese,1817.7
3960,1983,MALAYSIA,Malaysian citizens,Indians,472.9
3961,1983,MALAYSIA,Malaysian citizens,Others,291
3962,1983,MALAYSIA,Non Malaysian citizens,N.A,171.3
3963,1983,JOHOR,Total of employed,N.A,623.7
3964,1983,JOHOR,Malaysian citizens,Total Malaysian citizens,614.6
3965,1983,JOHOR,Malaysian citizens,Bumiputera,187.9
3966,1983,JOHOR,Malaysian citizens,Chinese,241.4
3967,1983,JOHOR,Malaysian citizens,Indians,45.5
3968,1983,JOHOR,Malaysian citizens,Others,139.7
3969,1983,JOHOR,Non Malaysian citizens,N.A,9.1
3970,1983,KEDAH,Total of employed,N.A,373.6
3971,1983,KEDAH,Malaysian citizens,Total Malaysian citizens,371.7
3972,1983,KEDAH,Malaysian citizens,Bumiputera,280
3973,1983,KEDAH,Malaysian citizens,Chinese,60.3
3974,1983,KEDAH,Malaysian citizens,Indians,19.3
3975,1983,KEDAH,Malaysian citizens,Others,12.2
3976,1983,KEDAH,Non Malaysian citizens,N.A,1.8
3977,1983,KELANTAN,Total of employed,N.A,282.5
3978,1983,KELANTAN,Malaysian citizens,Total Malaysian citizens,277
3979,1983,KELANTAN,Malaysian citizens,Bumiputera,257.9
3980,1983,KELANTAN,Malaysian citizens,Chinese,14.9
3981,1983,KELANTAN,Malaysian citizens,Indians,4
3982,1983,KELANTAN,Malaysian citizens,Others,0.3
3983,1983,KELANTAN,Non Malaysian citizens,N.A,5.5
3984,1983,MELAKA,Total of employed,N.A,165.5
3985,1983,MELAKA,Malaysian citizens,Total Malaysian citizens,164.4
3986,1983,MELAKA,Malaysian citizens,Bumiputera,54.2
3987,1983,MELAKA,Malaysian citizens,Chinese,82.4
3988,1983,MELAKA,Malaysian citizens,Indians,25
3989,1983,MELAKA,Malaysian citizens,Others,2.8
3990,1983,MELAKA,Non Malaysian citizens,N.A,1.1
3991,1983,N.SEMBILAN,Total of employed,N.A,215
3992,1983,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,214.2
3993,1983,N.SEMBILAN,Malaysian citizens,Bumiputera,91.7
3994,1983,N.SEMBILAN,Malaysian citizens,Chinese,87.2
3995,1983,N.SEMBILAN,Malaysian citizens,Indians,32.5
3996,1983,N.SEMBILAN,Malaysian citizens,Others,2.8
3997,1983,N.SEMBILAN,Non Malaysian citizens,N.A,0.8
3998,1983,PAHANG,Total of employed,N.A,333.5
3999,1983,PAHANG,Malaysian citizens,Total Malaysian citizens,320.8
4000,1983,PAHANG,Malaysian citizens,Bumiputera,193.8
4001,1983,PAHANG,Malaysian citizens,Chinese,95.2
4002,1983,PAHANG,Malaysian citizens,Indians,29.7
4003,1983,PAHANG,Malaysian citizens,Others,2.1
4004,1983,PAHANG,Non Malaysian citizens,N.A,12.7
4005,1983,P.PINANG,Total of employed,N.A,404.8
4006,1983,P.PINANG,Malaysian citizens,Total Malaysian citizens,395.7
4007,1983,P.PINANG,Malaysian citizens,Bumiputera,136
4008,1983,P.PINANG,Malaysian citizens,Chinese,220.4
4009,1983,P.PINANG,Malaysian citizens,Indians,36.6
4010,1983,P.PINANG,Malaysian citizens,Others,2.8
4011,1983,P.PINANG,Non Malaysian citizens,N.A,9.1
4012,1983,PERAK,Total of employed,N.A,669.2
4013,1983,PERAK,Malaysian citizens,Total Malaysian citizens,658.6
4014,1983,PERAK,Malaysian citizens,Bumiputera,277.7
4015,1983,PERAK,Malaysian citizens,Chinese,278.7
4016,1983,PERAK,Malaysian citizens,Indians,92.2
4017,1983,PERAK,Malaysian citizens,Others,9.9
4018,1983,PERAK,Non Malaysian citizens,N.A,10.6
4019,1983,PERLIS,Total of employed,N.A,63.8
4020,1983,PERLIS,Malaysian citizens,Total Malaysian citizens,63
4021,1983,PERLIS,Malaysian citizens,Bumiputera,43
4022,1983,PERLIS,Malaysian citizens,Chinese,17.1
4023,1983,PERLIS,Malaysian citizens,Indians,2
4024,1983,PERLIS,Malaysian citizens,Others,0.9
4025,1983,PERLIS,Non Malaysian citizens,N.A,0.8
4026,1983,SELANGOR,Total of employed,N.A,739.9
4027,1983,SELANGOR,Malaysian citizens,Total Malaysian citizens,716.9
4028,1983,SELANGOR,Malaysian citizens,Bumiputera,246.2
4029,1983,SELANGOR,Malaysian citizens,Chinese,265
4030,1983,SELANGOR,Malaysian citizens,Indians,130.4
4031,1983,SELANGOR,Malaysian citizens,Others,75.3
4032,1983,SELANGOR,Non Malaysian citizens,N.A,23.1
4033,1983,SABAH,Total of employed,N.A,377.7
4034,1983,SABAH,Malaysian citizens,Total Malaysian citizens,315.4
4035,1983,SABAH,Malaysian citizens,Bumiputera,217.2
4036,1983,SABAH,Malaysian citizens,Chinese,67.2
4037,1983,SABAH,Malaysian citizens,Indians,2.5
4038,1983,SABAH,Malaysian citizens,Others,28.5
4039,1983,SABAH,Non Malaysian citizens,N.A,62.2
4040,1983,SARAWAK,Total of employed,N.A,540.1
4041,1983,SARAWAK,Malaysian citizens,Total Malaysian citizens,533.6
4042,1983,SARAWAK,Malaysian citizens,Bumiputera,376.7
4043,1983,SARAWAK,Malaysian citizens,Chinese,152
4044,1983,SARAWAK,Malaysian citizens,Indians,3.1
4045,1983,SARAWAK,Malaysian citizens,Others,1.8
4046,1983,SARAWAK,Non Malaysian citizens,N.A,6.5
4047,1983,W.P.KUALA LUMPUR,Total of employed,N.A,430.7
4048,1983,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,407
4049,1983,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,126.4
4050,1983,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,220.8
4051,1983,W.P.KUALA LUMPUR,Malaysian citizens,Indians,48
4052,1983,W.P.KUALA LUMPUR,Malaysian citizens,Others,11.9
4053,1983,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,23.7
4054,1982,MALAYSIA,Total of employed,N.A,5249
4055,1982,MALAYSIA,Malaysian citizens,Total Malaysian citizens,5112.7
4056,1982,MALAYSIA,Malaysian citizens,Bumiputera,2676.2
4057,1982,MALAYSIA,Malaysian citizens,Chinese,1752.3
4058,1982,MALAYSIA,Malaysian citizens,Indians,458.4
4059,1982,MALAYSIA,Malaysian citizens,Others,225.8
4060,1982,MALAYSIA,Non Malaysian citizens,N.A,136.3
4061,1982,JOHOR,Total of employed,N.A,630.2
4062,1982,JOHOR,Malaysian citizens,Total Malaysian citizens,612.7
4063,1982,JOHOR,Malaysian citizens,Bumiputera,210.6
4064,1982,JOHOR,Malaysian citizens,Chinese,238.2
4065,1982,JOHOR,Malaysian citizens,Indians,54.3
4066,1982,JOHOR,Malaysian citizens,Others,109.6
4067,1982,JOHOR,Non Malaysian citizens,N.A,17.5
4068,1982,KEDAH,Total of employed,N.A,389
4069,1982,KEDAH,Malaysian citizens,Total Malaysian citizens,385.7
4070,1982,KEDAH,Malaysian citizens,Bumiputera,286.1
4071,1982,KEDAH,Malaysian citizens,Chinese,68.7
4072,1982,KEDAH,Malaysian citizens,Indians,24.4
4073,1982,KEDAH,Malaysian citizens,Others,6.6
4074,1982,KEDAH,Non Malaysian citizens,N.A,3.3
4075,1982,KELANTAN,Total of employed,N.A,304.3
4076,1982,KELANTAN,Malaysian citizens,Total Malaysian citizens,297.2
4077,1982,KELANTAN,Malaysian citizens,Bumiputera,272.9
4078,1982,KELANTAN,Malaysian citizens,Chinese,19
4079,1982,KELANTAN,Malaysian citizens,Indians,1.7
4080,1982,KELANTAN,Malaysian citizens,Others,3.5
4081,1982,KELANTAN,Non Malaysian citizens,N.A,7.1
4082,1982,MELAKA,Total of employed,N.A,167.2
4083,1982,MELAKA,Malaysian citizens,Total Malaysian citizens,164.2
4084,1982,MELAKA,Malaysian citizens,Bumiputera,75.3
4085,1982,MELAKA,Malaysian citizens,Chinese,67.9
4086,1982,MELAKA,Malaysian citizens,Indians,18.1
4087,1982,MELAKA,Malaysian citizens,Others,2.8
4088,1982,MELAKA,Non Malaysian citizens,N.A,3
4089,1982,N.SEMBILAN,Total of employed,N.A,216.3
4090,1982,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,214.3
4091,1982,N.SEMBILAN,Malaysian citizens,Bumiputera,86.8
4092,1982,N.SEMBILAN,Malaysian citizens,Chinese,79.1
4093,1982,N.SEMBILAN,Malaysian citizens,Indians,43.1
4094,1982,N.SEMBILAN,Malaysian citizens,Others,5.4
