_id,Year,Country/State,Classification,Occupation,Person ('000)
3770,1992,KEDAH,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",146.4
3771,1992,KEDAH,"Dictionary of Occupational Classification, 1980",Clerical and related workers,32.5
3772,1992,KEDAH,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",172.9
3773,1992,KEDAH,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",34.1
3774,1992,KEDAH,"Dictionary of Occupational Classification, 1980",Sales workers,52.8
3775,1992,KEDAH,"Dictionary of Occupational Classification, 1980",Service workers,49.2
3776,1992,KELANTAN,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,5.9
3777,1992,KELANTAN,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",120.4
3778,1992,KELANTAN,"Dictionary of Occupational Classification, 1980",Clerical and related workers,22.5
3779,1992,KELANTAN,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",103.7
3780,1992,KELANTAN,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",38.4
3781,1992,KELANTAN,"Dictionary of Occupational Classification, 1980",Sales workers,52.2
3782,1992,KELANTAN,"Dictionary of Occupational Classification, 1980",Service workers,39.3
3783,1992,MELAKA,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,4.1
3784,1992,MELAKA,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",34.8
3785,1992,MELAKA,"Dictionary of Occupational Classification, 1980",Clerical and related workers,19.4
3786,1992,MELAKA,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",83.1
3787,1992,MELAKA,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",18.1
3788,1992,MELAKA,"Dictionary of Occupational Classification, 1980",Sales workers,19.1
3789,1992,MELAKA,"Dictionary of Occupational Classification, 1980",Service workers,28.7
3790,1992,PAHANG,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,6.6
3791,1992,PAHANG,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",158.5
3792,1992,PAHANG,"Dictionary of Occupational Classification, 1980",Clerical and related workers,29.3
3793,1992,PAHANG,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",105.5
3794,1992,PAHANG,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",30.1
3795,1992,PAHANG,"Dictionary of Occupational Classification, 1980",Sales workers,39.0
3796,1992,PAHANG,"Dictionary of Occupational Classification, 1980",Service workers,48.0
3797,1992,PERAK,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,12.3
3798,1992,PERAK,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",165.6
3799,1992,PERAK,"Dictionary of Occupational Classification, 1980",Clerical and related workers,58.2
3800,1992,PERAK,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",235.0
3801,1992,PERAK,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",54.2
3802,1992,PERAK,"Dictionary of Occupational Classification, 1980",Sales workers,80.1
3803,1992,PERAK,"Dictionary of Occupational Classification, 1980",Service workers,87.4
3804,1992,PERLIS,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,0.8
3805,1992,PERLIS,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",20.1
3806,1992,PERLIS,"Dictionary of Occupational Classification, 1980",Clerical and related workers,5.4
3807,1992,PERLIS,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",19.3
3808,1992,PERLIS,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",5.9
3809,1992,PERLIS,"Dictionary of Occupational Classification, 1980",Sales workers,7.7
3810,1992,PERLIS,"Dictionary of Occupational Classification, 1980",Service workers,7.7
3811,1992,SELANGOR,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,57.9
3812,1992,SELANGOR,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",70.2
3813,1992,SELANGOR,"Dictionary of Occupational Classification, 1980",Clerical and related workers,174.1
3814,1992,SELANGOR,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",429.0
3815,1992,SELANGOR,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",109.5
3816,1992,SELANGOR,"Dictionary of Occupational Classification, 1980",Sales workers,111.2
3817,1992,SELANGOR,"Dictionary of Occupational Classification, 1980",Service workers,117.7
3818,1992,TERENGGANU,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,3.1
3819,1992,TERENGGANU,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",64.9
3820,1992,TERENGGANU,"Dictionary of Occupational Classification, 1980",Clerical and related workers,17.1
3821,1992,TERENGGANU,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",82.6
3822,1992,TERENGGANU,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",24.7
3823,1992,TERENGGANU,"Dictionary of Occupational Classification, 1980",Sales workers,30.4
3824,1992,TERENGGANU,"Dictionary of Occupational Classification, 1980",Service workers,30.2
3825,1992,SABAH,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,9.1
3826,1992,SABAH,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",202.2
3827,1992,SABAH,"Dictionary of Occupational Classification, 1980",Clerical and related workers,40.9
3828,1992,SABAH,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",113.2
3829,1992,SABAH,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",32.0
3830,1992,SABAH,"Dictionary of Occupational Classification, 1980",Sales workers,50.1
3831,1992,SABAH,"Dictionary of Occupational Classification, 1980",Service workers,44.0
3832,1992,SARAWAK,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,10.6
3833,1992,SARAWAK,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",291.4
3834,1992,SARAWAK,"Dictionary of Occupational Classification, 1980",Clerical and related workers,57.1
3835,1992,SARAWAK,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",174.6
3836,1992,SARAWAK,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",52.3
3837,1992,SARAWAK,"Dictionary of Occupational Classification, 1980",Sales workers,60.3
3838,1992,SARAWAK,"Dictionary of Occupational Classification, 1980",Service workers,64.9
3839,1992,W.P.KUALA LUMPUR,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,31.7
3840,1992,W.P.KUALA LUMPUR,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",3.7
3841,1992,W.P.KUALA LUMPUR,"Dictionary of Occupational Classification, 1980",Clerical and related workers,111.4
3842,1992,W.P.KUALA LUMPUR,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",175.7
3843,1992,W.P.KUALA LUMPUR,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",63.9
3844,1992,W.P.KUALA LUMPUR,"Dictionary of Occupational Classification, 1980",Sales workers,84.2
3845,1992,W.P.KUALA LUMPUR,"Dictionary of Occupational Classification, 1980",Service workers,85.2
3846,1992,W.P.LABUAN,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,0.2
3847,1992,W.P.LABUAN,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",1.1
3848,1992,W.P.LABUAN,"Dictionary of Occupational Classification, 1980",Clerical and related workers,1.3
3849,1992,W.P.LABUAN,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",5.9
3850,1992,W.P.LABUAN,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",1.2
3851,1992,W.P.LABUAN,"Dictionary of Occupational Classification, 1980",Sales workers,2.4
3852,1992,W.P.LABUAN,"Dictionary of Occupational Classification, 1980",Service workers,2.8
3853,1992,NEGERI SEMBILAN,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,4.7
3854,1992,NEGERI SEMBILAN,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",67.6
3855,1992,NEGERI SEMBILAN,"Dictionary of Occupational Classification, 1980",Clerical and related workers,23.3
3856,1992,NEGERI SEMBILAN,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",80.9
3857,1992,NEGERI SEMBILAN,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",20.2
3858,1992,NEGERI SEMBILAN,"Dictionary of Occupational Classification, 1980",Sales workers,28.5
3859,1992,NEGERI SEMBILAN,"Dictionary of Occupational Classification, 1980",Service workers,26.1
3860,1992,PULAU PINANG,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,13.9
3861,1992,PULAU PINANG,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",22.0
3862,1992,PULAU PINANG,"Dictionary of Occupational Classification, 1980",Clerical and related workers,62.9
3863,1992,PULAU PINANG,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",250.9
3864,1992,PULAU PINANG,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",41.4
3865,1992,PULAU PINANG,"Dictionary of Occupational Classification, 1980",Sales workers,57.3
3866,1992,PULAU PINANG,"Dictionary of Occupational Classification, 1980",Service workers,64.3
3867,1990,MALAYSIA,"Dictionary of Occupational Classification, 1980",Administrative and managerial workers,144.8
3868,1990,MALAYSIA,"Dictionary of Occupational Classification, 1980","Agricultural, animal husbandry and forestry workers, fishermen and hunters",1750.7
3869,1990,MALAYSIA,"Dictionary of Occupational Classification, 1980",Clerical and related workers,655.6
3870,1990,MALAYSIA,"Dictionary of Occupational Classification, 1980","Production and related workers, transport equipment operators and labourers",2092.8
3871,1990,MALAYSIA,"Dictionary of Occupational Classification, 1980","Professional, technical and related workers",519.8
3872,1990,MALAYSIA,"Dictionary of Occupational Classification, 1980",Sales workers,758.7
3873,1990,MALAYSIA,"Dictionary of Occupational Classification, 1980",Service workers,762.6
